Amizzwer n usekker d ``0081``. Ayagi immal belli aselkim ad yeɛreḍ ad yeskker anagar Mac OS, Linux Mint xaṭi.;The boot order is ``0081``. This indicates that the computer only tries to boot Mac OS and not Linux Mint.;;;;;;;;;;;;;;;;;;;
Imselkem-a ur yeɣbil ara. Ur yezmir ad yili d ilem, yerna tallunin n webrid ilaq ad ttusezwrent s temgal-slacin (/).;The executable is not valid. It cannot be empty and spaces in the path must be escaped with backslash (\).;;;;;;;;;;;;;;;;;;;
Akaram udmawan n useqdac-a d imceffeṛ. Iwakken ad yettwaḥrez ukeččum ɣer kra n ukaram imceffeṛ, d aseqdac kan i izemren ad ibeddel awal uεeddi.;The user's home directory is encrypted. To preserve access to the encrypted directory, only the user should change this password.;;;;;;;;;;;;;;;;;;;
Iɣewaren-agi ad beddelen amsal adigan n ifuyla PO. Beddil-iten ma yella tella sebbat tulmisin amedya asenqed n lqem.;These settings affect internal formatting of PO files. Adjust them if you have specific requirements e.g. because of version control.;;;;;;;;;;;;;;;;;;;
Anaw-agi n usmenyaf yenfeɛ di tebdarin s waṭas n izirigen akked iḍrisen iɣezfanen ur nezmir ara ad ersen deg urti n uḍris.;This setting type is useful for multi-line lists, and text that is too long to fit in an entry widget.;;;;;;;;;;;;;;;;;;;
Akken ad tesqedceḍ tamahilt agi, yessefk ad teǧǧeḍ Evernote ad yekcem ɣer tkamiṛat inek. Tzemreḍ ad tesnifleḍ tasiregt agi deg iɣewwaṛen.;To use this feature, you need to allow Evernote to access your camera. You can update this permission in settings.;;;;;;;;;;;;;;;;;;;
Akken ad tesqedceḍ tamahilt agi, yessefk ad teǧǧeḍ Evernote ad yekcem ɣer wadig inek. Tzemreḍ ad tesnifleḍ tasiregt agi deg iɣewwaṛen.;To use this feature, you need to allow Evernote to access your location. You can update this permission in settings.;;;;;;;;;;;;;;;;;;;
Akken ad tesqedceḍ tamahilt agi, yessefk ad teǧǧeḍ Evernote ad yekcem ɣer umikrufun inek. Tzemreḍ ad tesnifleḍ tasiregt agi deg iɣewwaṛen.;To use this feature, you need to allow Evernote to access your microphone. You can update this permission in settings.;;;;;;;;;;;;;;;;;;;
Akken ad tesqedceḍ tamahilt agi, yessefk ad teǧǧeḍ Evernote ad yekcem ɣer tkatut. Tzemreḍ ad tesnifleḍ tasiregt agi deg iɣewwaṛen.;To use this feature, you need to allow Evernote to access your storage. You can update this permission in settings.;;;;;;;;;;;;;;;;;;;
Seqdec asnas n uselkim i wakken ad tsemḍneḍ akk ismilen-ik ɣer Evernote.senqeḍ imayl-innek neɣ sider aseɣwen.;Use the desktop app to scan or save all your documents to Evernote. Check your email for a download link.;;;;;;;;;;;;;;;;;;;
Suref-aɣ,amiḍan agi ur yezmir ara ad yeddu ɣer lqem Plus. Ma ulac aɣilif qqen s umiḍan nniḍen.;We are sorry, this account is not eligible to be upgraded to Plus. Please sign in with a different account.;;;;;;;;;;;;;;;;;;;
Suref-aɣ,amiḍan agi ur yezmir ara ad yeddu ɣer lqem Premium. Ma ulac aɣilif qqen s umiḍan nniḍen.;We are sorry, this account is not eligible to be upgraded to Premium. Please sign in with a different account.;;;;;;;;;;;;;;;;;;;
Suref-aɣ, ibenk agi ur yezmir ara i lqem n baṭel ɣer Plus, neɣ ahat lqem agi yettuseqdec yakan.;We are sorry, this device is not qualified for the free Plus upgrade, or the upgrade has already been used.;;;;;;;;;;;;;;;;;;;
Suref-aɣ, ibenk-agi ur yezmir ara i lqem n baṭel n 1 n useggass i Evernote Premium, neɣ ahat lqem-agi yettuseqdec yakan.;We are sorry, this device is not qualified for the free Premium upgrade, or the upgrade has already been used.;;;;;;;;;;;;;;;;;;;
Asm'ara tebɣuḍ ad ṭfeḍ tikti war ma tsekreḍ-d asnas, Ḥnuceḍ kan aḍaḍ-ik seg ugsawen ɣer ukessar n wegdil.;When you want to capture a thought without launching the app, just swipe down from the top of your screen.;;;;;;;;;;;;;;;;;;;
"""Tebɣiḍ daɣen ad ternuḍ asekkar-a ɣer ugbur (deg taggayt """"ayen nniḍen"""")""";Would you like to add this launcher to the menu also? It will be placed in the Other category initially.;;;;;;;;;;;;;;;;;;;
Yezmer ad tebɣuḍ ad tesweḥleḍ %1$S deg usmel-agi ma ur t-teεqileḍ ara neɣ ur t-tumineḍ ara. Issin ugar ɣef %2$S;You may want to block %1$S on this site if you don’t recognize or trust it. Learn more about %2$S;;;;;;;;;;;;;;;;;;;
"``Isem n useqdac inek`` d amesmagi-inek deg uselkim-inek. ``Isem n uselkim-inek`` yettwaseqdec i wesmagi n uselkim deg uẓeḍḍa adigan.";Your ``username`` is what you log in as, and your ``hostname`` is the name of your computer on the network.;;;;;;;;;;;;;;;;;;;
"Yal tazmilt n uweẓlu ittwasnulfun deg ibnek-agi ad tsekles deg imedlis-agi n tezmilin. Leqqem afran n imedlis-ik n tezmilin i k-yahwan deg iɣewwaṛen-innek.";Any Business notes created on this device will be saved to this notebook. Update your preferred notebook selection in your Settings.;;;;;;;;;;;;;;;;;;;
Cinnamon atan yettuselkam war asizzel angawi n uvidyu, d ayen ara yeǧǧen aseqdec n usekkar ad yili ugar win n tannumi.;Cinnamon is currently running without video hardware acceleration and, as a result, you may observe much higher than normal CPU usage.;;;;;;;;;;;;;;;;;;;
Qqen ɣer Evernote seg iselkimen akked ibenkan izirazen inek imeṛṛa. Tizmilin-ik ad zgun yid-k, udiɣ ɣef afus.;Connect to Evernote from all of your computers and mobile devices. Your notes are always with you and always in sync.;;;;;;;;;;;;;;;;;;;
Evernote izmer ad sesdec inermisen-innek i wakken ad ikemel tilɣuyen i yexusen m'ara ad tesmeḍen tikarḍiwin n tirza.ad teǧǧeḍ Evernote ad isuter i tikelt nniḍen tasiregt?;Evernote can use your contacts to fill in missing information when you scan business cards. Allow Evernote to request permission again?;;;;;;;;;;;;;;;;;;;
Evernote yesra tasiregt akken ad yeldi isemliyen akked ifayluyen nniḍen i tcuddeḍ ɣer tezmilin-ik. Ad teǧǧeḍ Evernote ad isuter tikelt nniḍen tasiregt?;Evernote needs permission to open documents and other files that you attach to your notes. Allow Evernote to request permission again?;;;;;;;;;;;;;;;;;;;
Ma tesriḍ ugar n isallan ɣef uselken n ISO, neɣ ɣef uselken n ilqeman BETA, LMDE neɣ iqburen, ɣer `How to Verify ISO images <https//linuxmint.com/verify.php>`.;For more information on ISO verification, or to verify BETA, LMDE or old releases, read `How to Verify ISO images <https//linuxmint.com/verify.php>`.;;;;;;;;;;;;;;;;;;;
"Sekned ayen txedmeḍ s zreb. Ur ḍeqqiṛ ara akud inek deg imrayen, bdu deg use=uddes n temliliyin tifallaẓin, temttekkiyin.";Go from doing the work to presenting it in seconds. Stop fussing over slides and enjoy more flexible, collaborative team meetings.;;;;;;;;;;;;;;;;;;;
GPG yezmer ad iɛeyyen belli azmal n Linux Mint ur yettuselken ara. Ayagi yetturaǧǧu yerna d amagnu.;GPG might warn you that the Linux Mint signature is not trusted by your computer. This is expected and perfectly normal.;;;;;;;;;;;;;;;;;;;
Ma teswatiḍ taskala-agi, ad tettwaleqqem di tepliḍt. Ma teswatiḍ taskala di tepliḍt ad tettwaleqqem dagi.;If you adjust this scale, it updates in the applet. If you adjust the scale in the applet, it updates here;;;;;;;;;;;;;;;;;;;
Ma teqqneḍ ɣer Internet deg usbeddi yerna tferneḍ tanefrunt n usbeddi n ikudaken, ihi ttusbedden yakan.;If you were online when installing Linux Mint and you ticked the option to install these codecs, they are already installed.;;;;;;;;;;;;;;;;;;;
Tugniwin yesɛan teɣzi ugar n wazal-a ( s itamḍanen) ur seɛɛunt ara tanfult. Seqdec 0 ma tebɣiḍ ad ttwasurewent tanfulin i meṛṛa n tugniwin.;Images over this size (in bytes) will not be thumbnailed. Use 0 if you want to generate thumbnails for all images.;;;;;;;;;;;;;;;;;;;
Imdanen zemren ad walin wa ad ddun ɣer Imedlis n tezmilin di temkaṛḍit. tebɣiḍ ad tkemleḍ?;People will be able to discover and join the notebook in the Business Library. Are you sure you want to continue?;;;;;;;;;;;;;;;;;;;
"Ttxil-k ldi u ẓreg afaylu PO anmeɣray. Mi ara t-teskelseḍ, afaylu MO ad yemucceḍ daɣen.";Please open and edit the corresponding PO file instead. When you save it, the MO file will be updated as well.;;;;;;;;;;;;;;;;;;;
"Kra n imeslawen neɣ timwaliyin n usmel-a seqdacen aseɣẓan DRM, ayen ad igen talast i tigawin i yessirig %S ɣef iferdisen-a.";Some audio or video on this site uses DRM software, which may limit what %S can let you do with it.;;;;;;;;;;;;;;;;;;;
Tasarut n turagt d tameɣtut i yiwen n useqdac u tzemreḍ ad tt-tesqedceḍ alam 3 n iselkimen. Asermed yuḥwaǧ tuqqna ɣer internet.;The license key is valid for one user and can be used on up to 3 computers. Activation requires internet connection.;;;;;;;;;;;;;;;;;;;
"Tiɣimit s uskar Live teẓẓay aṭas (tettuɛebba si tsarut USB neɣ DVD, mači seg uḍebsi aquran).";The Live session is slower (it is loaded from a USB stick or DVD as opposed to a SSD or HDD).;;;;;;;;;;;;;;;;;;;
Timernit n teɣzi n tɣawsa s yiman-is, akked teɣziwin n tɣawsiwin-nniḍen yeddren yis-s;The sum of the size of the object itself, and the sizes of all the other objects kept alive by it;;;;;;;;;;;;;;;;;;;
Amnir-agi ad k-iɛiwen iwakken ad tferneḍ tugna ISO iwatan, iwakken ad d-tesnulfuḍ amidya n usekker yerna ad tesbeddeḍ Linux Mint ɣef uselkim-inek.;This guide will help you download the right ISO image, create your bootable media and install Linux Mint on your computer.;;;;;;;;;;;;;;;;;;;
Imedlis agi ur yettili ara i yimarisen meṛṛa n tkebbanit inek. Ṛṛcem aɣewwaṛ n daw-a akken ad tkemled beṭṭu akked yemdanen yettwaɛeṛḍen yiwen yiwen.;This notebook will no longer be available to everyone in your business. Check below to continue sharing with those invited individually.;;;;;;;;;;;;;;;;;;;
Taxṭirt-agi tettwaxdem i yineflayen n isental d yisiɣzifen. Poedit ad d-yesnulfu tamudimt tilemt (POT) fayef ara bnunt tsuqqilin.;This option is for theme and plugin developers. Poedit will create an empty template (POT) that translations can be based on.;;;;;;;;;;;;;;;;;;;
Asebter-agi isuter-ak-d asentem n umdal ines;This page is asking you to confirm that you want to leave - data you have entered may not be saved.;;;;;;;;;;;;;;;;;;;
"Abeddel-a izmer ad irnu asexreb ameẓyan n tugna acku tuahrawt d tuɣzi n tugna ur llin ara d usgiten n 8.";This transformation may introduce small image distortions along one or more edges, because the image dimensions are not multiples of 8.;;;;;;;;;;;;;;;;;;;
Tisuqqilin ugint ad muccḍent seg tengalt taɣbalut, acku ur d-nufi ara tangalt deg yideg i d-yettunefken deg iraten n ukaram.;Translations couldn’t be updated from the source code, because no code was found in the location specified in the catalog’s Properties.;;;;;;;;;;;;;;;;;;;
Ad k-n-fek 6 wagguren baṭel m'arz-taɣeḍ 1 useggas n Evernote Premium. 18 n wagguren innek i fazen ad bdun tura!;We'll give you 6 months free when you buy 1 year of Evernote Premium. Your most productive 18 months start now!;;;;;;;;;;;;;;;;;;;
Asm'ara ad teṭfeḍ Tawlaft s weḍris, ad twaliḍ Alɣu azekka-nni i wakken ad k-d-yesmekti i wsekles deg Evernote.;When you snap a photo with text, you'll see a notification the next morning reminding you to save it in Evernote.;;;;;;;;;;;;;;;;;;;
Tzemreḍ ad ternuḍ asmel-a web γer ugilal inek agejdan akken ad tizmireḍ ad tinigeḍ γer-s s wudem arurad am akken telliḍ deg usnas.;You can easily add this website to your Home screen to have instant access and browse faster with an app-like experience.;;;;;;;;;;;;;;;;;;;
Tuzned yakan izen inek amezwawru. Rnu tura isem inek ɣer umaɣnu yinek. Imdanen iseqerdicen s srid akked-k ad walin isem-ik.;You've already sent your first message. Now add your name to your profile. People you chat with will see your name.;;;;;;;;;;;;;;;;;;;
"""• """"Ṣeggem i usiggez n temnaḍt"""" sebtar n isemli ad iimɣur neɣ ad inɣes ɣef temnaḍt n usiggez n usebter n tseggazt.""";"""• """"Fit to Printable Area"""" Document pages are enlarged or reduced as required to fit the printable area of the printer page.""";;;;;;;;;;;;;;;;;;;
"S lexṣas, igmaḍ urmeɣtuyen ddan u ttwacerḍen d imewẓiyen u ḥwaǧen tasnilest. Fren taxṭirt-agi ma yella tebɣiḍ ad tsedduḍ ḥaca tinmeɣrayin tiseddiyin.";By default, inaccurate results are filled in as well and marked as needing work. Check this option to only include accurate matches.;;;;;;;;;;;;;;;;;;;
Asatal ad d-yesken tizmilin, Imagraden, akked imdanen icudden ɣer isenfaṛen i tseqdaceḍ deg Evernote. Tura asatal yegber daɣen imagraden n Nikkei.;Context shows notes, articles, and people related to what you are working on in Evernote. Now, Context also includes articles from Nikkei.;;;;;;;;;;;;;;;;;;;
Tama n tutlayt-inek yettwaru ``Kra n ikemmusen xuṣṣen``, fren tutlayt-inek sakin sit ɣef guilabel`Sbedd ikemmusen n tutlayt`.;If beside your locale, you see a label saying ``Some language packs are missing``, select your locale and click guilabel`Install language packs`.;;;;;;;;;;;;;;;;;;;
Ma yella ur tezmireḍ ara ad teqqneḍ, ahat yessefk ad tmuddeḍ awal nniḍen uffir. Nermes imḍebṛen ɣef ugar n tallelt.;If you are having trouble signing in, then you may need to set a new password. For additional help, contact customer support.;;;;;;;;;;;;;;;;;;;
Ma yella ur ten-tufiḍ ara, ddu ɣer `uḍebsi uslig n usider Heanet <https//ftp.heanet.ie/mirrors/linuxmint.com/stable/>` u sit ɣef lqem n Linux Mint i tsidreḍ yakan.;If you can't find them, browse the `Heanet download mirror <https//ftp.heanet.ie/mirrors/linuxmint.com/stable/>` and click the version of the Linux Mint release you downloaded.;;;;;;;;;;;;;;;;;;;
Ma yella tsenseḍ icaɣliyen ɣef sebba n ddeqs n yir tummla, azen-aɣ-d amedya n ufaylu ar help@poedit.net akken ad tmuddeḍ afus deg usnerni.;If you disabled the warnings because of excessive false positives, please consider sending a sample file to help@poedit.net to help improve them.;;;;;;;;;;;;;;;;;;;
"Ma tesɛiḍ aselkim aqbur yerna ur teẓriḍ ara ma yezmer ad iddu s 64-bit, ɣer `X86 Chronology <https//en.wikipedia.org/wiki/X86#Chronology>`.";If you have an old computer and you are unsure whether or not it can run in 64-bit, read `X86 Chronology <https//en.wikipedia.org/wiki/X86#Chronology>`.;;;;;;;;;;;;;;;;;;;
Ma yella aselkim-inek yesɛa uguren n umṣadda akked lqem angaru n Linux Mint , sbedd lqem uzwir seg umazrar-agi n Linux Mint .;If your computer has compatibility issues with the latest Linux Mint release, install a previous release from the same Linux Mint series.;;;;;;;;;;;;;;;;;;;
Deg yinezḍayen-agi ukessar, semselsi /dev/sda4 akked /dev/sda s yismawen n weḥric-inek n Linux Mint akked uḍebsi aquran inek.;In the commands above, replace /dev/sda4 and /dev/sda with the appropriate names for your Linux Mint partition and your hard drive device.;;;;;;;;;;;;;;;;;;;
"Eǧǧ imdukal inek ad walin ayen tettximmimeḍ s beṭṭu n tezmilin tudmawanin ɣef uẓeṭṭa yinek i tḥemleḍ, s yimayl neɣ isnasen nniḍen.";Let your friends see what you're thinking by sharing individual notes on your favorite social network, over email and through other apps.;;;;;;;;;;;;;;;;;;;
Urissefk ara ad k-yecɣeb wadig i tezmilin timaynutin. Di Premium, tazmilt tezger ad tegber ara d 200 MAṬ n uḍris akked imeddayen.;Never worry about space for new notes. A single note can hold up to 200 MB of text and attachments on Premium.;;;;;;;;;;;;;;;;;;;
Seggem tuffirt n tenfulin n useqdac. Ahat yenfeɛ ma tesɛiḍ uguren akked tenfulin. Anezḍay-agi isefk ad yettwaseqdec sɣur anedbal afellay (root);Repair the user thumbnail cache - this can be useful if you're having trouble with file thumbnails. Must be run as root;;;;;;;;;;;;;;;;;;;
"Asexreb ur ittekkes ara i lebda, maca tugna ad ibɣen tettwaqbel, seddu kan ibeddilen ittin akken ad tuɣaled ɣer tugna taneẓlit.";The distortion is reversible, however. If the resulting image is unacceptable, simply apply the reverse transformation to return to the original image.;;;;;;;;;;;;;;;;;;;
TAXBALUT Rnu kra n usmel web ɣer tebdart-inek n isaǧǧawen n unadi s usenned ɣuzzifen ɣer wurti-yines n unadi sakin nnal tignit %I.;TIP Add any website to your list of search providers by long-pressing on its search field and then touching the %I icon.;;;;;;;;;;;;;;;;;;;
Iwakken ad tselkneḍ timmad n tugna ISO inek, sirew-d timerniwt-ines n wedway SHA256 sakin snmehl-itt akked timerniwt yellan di ``sha256sum.txt``.;To check the integrity of your local ISO file, generate its SHA256 sum and compare it with the sum present in ``sha256sum.txt``.;;;;;;;;;;;;;;;;;;;
"""Ma yella xed ad yesekles s wudem awurman ifuyla yettwabeddelen yal azilal n wakud. Tzemreḍ ad tesbaduḍ azilal s tnefrunt """"Azilal n usekles awurman"""".""";"""Whether xed should automatically save modified files after a time interval. You can set the time interval with the """"Autosave Interval"""" option.""";;;;;;;;;;;;;;;;;;;
Mi tessed tanast tuzzigt, isfuyla zemren ad ttuzuɣren s teqfalt tazelmaḍt n tɣerdayt udiɣ ad tettwabeddel tiddi-nnsen s teqfalt tayefust n tɣerdayt.;While the special key is pressed, windows can be dragged with the left mouse button and resized with the right mouse button.;;;;;;;;;;;;;;;;;;;
Tebɣiḍ ad tkemmeleḍ xas akka, ad t-tekkseḍ seg ugalis, neɣ ad t-tesmussiḍ s agalis-nniḍen?;Would you like to continue using it anyway, remove it from the panel, or try to move it to a different panel?;;;;;;;;;;;;;;;;;;;
Iban ahat d akken tefɣeḍ i tuqna.i wakken ad twaliḍ wa ad tesnifleḍ iɣewwaṛen n ubuṭu ilaq ad tiliḍ deg tugna.;You appear to be offline - to view and make any changes to the sharing settings you will have to be online.;;;;;;;;;;;;;;;;;;;
Aql-ak d aseqdac n Evernote ifazen! mud-ed cwiṭ seg wakud-ik i wakken ad erreḍ ɣef kra isteqsiyen i wakken ad aɣ-d-fkeḍ tallalt ad nsiweḍ ad k-newehi akken iwata.;You are an exceptional Evernote user! Take this 1 minute survey to help us understand how we can best serve your needs.;;;;;;;;;;;;;;;;;;;
Ala tettaɛraḍeḍ asekles n ufaylu ɣef uḍebsi n tira kan. Selken belli teskecmeḍ adig akken ilaq sakin eɛreḍ tikkelt-nniḍen.;You are trying to save the file on a read-only disk. Please check that you typed the location correctly and try again.;;;;;;;;;;;;;;;;;;;
Ur tesɛiḍ ara isirigen ilaqen iwakken ad teskelseḍ afaylu-agi. Ttxil-k selken ma teskecmeḍ adig akken iwata sakin eɛreḍ tikkelt-nniḍen.;You do not have the permissions necessary to save the file. Please check that you typed the location correctly and try again.;;;;;;;;;;;;;;;;;;;
"""• """"Semẓẓi i usiggez n temnaḍt"""" Isebtar n isemli hrawit sakin tamnaḍt n usiggez ad tettwanɣes i useggem n temnaḍt n usiggez n usebter n tseggazt.""";"""• """"Shrink to Printable Area"""" Document pages larger than the printable area are reduced to fit the printable area of the printer page.""";;;;;;;;;;;;;;;;;;;
1. sebded awal uffir i wakken ad tḥerzeḍ tazmilt-innek. 2. Rnu lsem inek i wakken imdanen iseqerdicen s srid akked-k ad k-εaqlen.;1. Set a password to keep your notes secure. 2. Add your full name so people you chat with can identify you easily.;;;;;;;;;;;;;;;;;;;
Senned d akkesar i wakken ad tekseḍ %s seg ibnek-innek.  2.Senned ɣef asider ifuk deg ufeggag n walɣuyien sakin kcem.;1. Tap below to go uninstall %s from your device.  2. Tap the completed download in your top notification bar and login.;;;;;;;;;;;;;;;;;;;
Wennez tabzimt, imedlis n tezmilin neɣ asmekti ɣer yal ini Post-it® Note. Takamiṛat i Post-it® Note ad taεqel Post-it Note daɣ ad t-semsel s wudem awurman.;Assign a tag, notebook, or reminder to each color Post-it® Note. The Post-it® Note camera will recognize your Post-its and file them automatically.;;;;;;;;;;;;;;;;;;;
Seddu isemli PDF di tezmilt, sakin rnu-yas tezmilin akken ad tecfu d ɣer iferdisen igejdanen neɣ rnu tizmilin s ineccaben, tilɣa neɣ aḍris.;Attach a PDF to a note, then mark it up to remember key details or provide feedback with arrows, shapes, or text comments.;;;;;;;;;;;;;;;;;;;
Deg ugmuḍ n unezḍay aneggaru, selken belli adriz n tsarut d ``27DE B156 44C6 B3CF 3BD7 D291 300F 846B A25B AE09``.;Check the output of the last command, to make sure the fingerprint is ``27DE B156 44C6 B3CF 3BD7 D291 300F 846B A25B AE09``.;;;;;;;;;;;;;;;;;;;
Sermed tanefrunt-agi iwakken ad yili usuter n wawal n uɛeddi mi ara yexsi ugdil, neɣ mi ara yermed usedmas n ugdil mbaɛd tanzagt n war armud.;Enable this option to require a password when the screen turns itself off, or when the screensaver activates after a period of inactivity;;;;;;;;;;;;;;;;;;;
Inekcumen yesɛan tuccḍiwin ttucerḍen s uzeggaɣ di tebdart. Isalen ɣef ɣef tuccḍa ad d-baben mi ara tferneḍ anekcum.;Entries with errors were marked in red in the list. Details of the error will be shown when you select such an entry.;;;;;;;;;;;;;;;;;;;
Evernote yeceḍ.Ttxilek fk-aɣ-d tallalt i wakken ad nekkes tucḍa-yagi.;Evernote has encountered a critical issue. Please help us fix this issue by submitting your logs. Note that this may contain private details.;;;;;;;;;;;;;;;;;;;
Ma tesriḍ ugar n imedyaten n usexsi n secure boot deg yiselkimen, ɣer`Managing EFI Boot Loaders for Linux Dealing with Secure Boot <http//www.rodsbooks.com/efi-bootloaders/secureboot.html>`.;For examples of how to disable secure boot on various computers, read `Managing EFI Boot Loaders for Linux Dealing with Secure Boot <http//www.rodsbooks.com/efi-bootloaders/secureboot.html>`.;;;;;;;;;;;;;;;;;;;
Ma ur tessineḍ ara tarrayt n Linux Mint i wesemmi n yiḥricen, neɣ amek tteddun inagrawen n yifuyla akked tenqiḍin n userkeb, ɣer;If you are not familiar with the Linux naming scheme for devices and partitions, or the concept of filesystems and mount points, read;;;;;;;;;;;;;;;;;;;
Eǧǧ Evernote ad yeḥrez isemliyen inek meqqren, sekra wanida teddiḍ. Evernote Plus ak-d-yefk %1$s n usali amaynut yal aggur;Let Evernote hold onto all your important documents for you, wherever you go. Evernote Plus gives you %1$s of new uploads each month.;;;;;;;;;;;;;;;;;;;
Eǧǧ Evernote ad yeḥrez isemliyen inek meqqren, sekra wanida teddiḍ. Evernote Premium ak-d-yefk %1$s n usali amaynut yal aggur;Let Evernote hold onto all your important documents for you, wherever you go. Evernote Premium gives you %1$s of new uploads each month.;;;;;;;;;;;;;;;;;;;
Linux Mint (aked tuget n isedgiren n Linux) ttafen-d inagrawen n wammud nniḍen dɣa ttegen umuɣ n usekker ideg ara tferneḍ anwa anaraw ara tsekkereḍ.d;Linux Mint (and most Linux distributions) detects other operating systems and builds a menu from which you can choose which system to boot.;;;;;;;;;;;;;;;;;;;
"""Amḍan n tesdatin seld xed ad yessekles ifuyla yettwabedlen s wudem awurman. Aya ad yeḍru ma taxtiṛit""""Autosave"""" termed.""";"""Number of minutes after which xed will automatically save modified files. This will only take effect if the """"Autosave"""" option is turned on.""";;;;;;;;;;;;;;;;;;;
Dewweṛ taɣda n useggez n yal usebter akken ad imsaḍa akked taɣda n yal isemli. Isebtar n usemli ad ttwareyyecen tlemmast deg usebter n usiggez.;Rotate printer page orientation of each page to match orientation of each document page. Document pages will be centered within the printer page.;;;;;;;;;;;;;;;;;;;
"""Ad yesken tanefrunt """"Asfaylu amaynut"""" deg wumuɣ awnaḍan ma yella asnas ur yesɛara tanefrunt-agi.""";"""Shows the """"New Window"""" option in an app's context menu if it doesn't already have one from the app's own action menu items.""";;;;;;;;;;;;;;;;;;;
Imi tezɛiḍ Premium, tzemreḍ ad tnadiḍ ɣef tɣawsiwin i tebɣiḍ deg PDF, tiwlafin, isemliyen n Office, akked wayen nniḍen Ɛreḍ kan i wakken ad twaliḍ!;Since you have Premium, you can search for anything you like from PDFs, images, Office Docs, and more! Just give it a try!;;;;;;;;;;;;;;;;;;;
Yella wayen ur neddi ara mi yettwazdem %s. Ttxil-k tḥeqqeq belli tseqdaceḍ lqem angaru, sakin azen aneqqis n tuccḍa i weneflay.;Something went wrong while loading %s. Please make sure you are using the latest version, and then report the issue to its developer.;;;;;;;;;;;;;;;;;;;
Imassafen n tengalt taɣbalut seqdacen-ten i wenadi di tengalt taɣbalut ɣef izraren n tsuqqilt iwakken ad ttwassfen yerna ad ttwasuqqlen.;Source code extractors are used to find translatable strings in the source code files and extract them so that they can be translated.;;;;;;;;;;;;;;;;;;;
"""Ad yemmel tasefsit ara yettwasqedcen i wuḍḍunen n izirigen deg usiggez. Ayagi yeddu kan ma yella tanefrunt """"Siggez uḍḍunen n izirigen"""" mačči d 0.""";"""Specifies the font to use for line numbers when printing. This will only take effect if the """"Print Line Numbers"""" option is non-zero.""";;;;;;;;;;;;;;;;;;;
"Isumar ur ttawjaden ara ma yella ulac asbadu n tutlayt n tsuqqilt. Ayagi, yezmer ad iḥaz timeẓliyin-nniḍen, am talɣiwin n wesget.";Suggestions are not available if the translation language is not set correctly. Other features, such as plural forms, may be affected as well.;;;;;;;;;;;;;;;;;;;
"""Afaylu """"%s"""" yesɛa ahil yettwassnen yedukel yide-s. Seqdec adiwenni Ldi s iwakken ad tferneḍ ahil swayes ara t-teldiḍ.""";"""The file """"%s"""" has no known programs associated with it. Use the Open With dialog to pick a program to open it with.""";;;;;;;;;;;;;;;;;;;
"Tazmilt tettwasnifel ɣef ibenk nniḍen di lawan i deg teẓẓergeḍ deg-s!  Asnifel innek ad ttwasekles deg yiwet tezmilt tamaynut daw wezwel %s.";The note was changed in another device while you were editing!  Your changes will be saved in a new note titled %s.;;;;;;;;;;;;;;;;;;;
Tanefrunt-agi ad tesbadu akud n uraǧu send asekkeṛ n ugdil, mbaɛd askan n usedmas n ugdil neɣ mbaɛḍ asexsi n ugdil.;This option defines the amount of time to wait before locking the screen, after showing the screensaver or after turning off the screen;;;;;;;;;;;;;;;;;;;
Iwakken ad tḥarbeḍ ɣef isefka udmawanen inek mgal tineṭṭagin tidiganin (imdanen yettilin yid-k, neɣ ma yettwaker uselkim-inek), fren guilabel`Wgelhen akaram inu udmawan`.;To protect your personal data against local attacks (people around you, or in case your computer gets stolen), tick guilabel`Encrypt my home folder`.;;;;;;;;;;;;;;;;;;;
I wakken ad tesemtawiḍ amiḍan innek s wudem tezmilin. ilaq akk tezmilin-ik ad ttwamtawint. Ttxilek wali d akken tella tuqna send ad tεerḍeḍ i tikkelt nniḍen.;To update your account safely, all of your notes must be synced. Please make sure you are online before trying to sync again.;;;;;;;;;;;;;;;;;;;
M'ara tafeḍ tamacahutt igerzen, skels-itt ɣer Evernote anda ad tt-ttwaḥrez i lebda, tzemreḍ ad tebḍu-tt cḥal n tikwal i tebɣiḍ.;When you come across an amazing story, save it to Evernote where you can keep it forever and share it again and again.;;;;;;;;;;;;;;;;;;;
Yettban d akken ur teqqineḍ ara. Akken ad d-sekneḍ neɣ ad tesnifleḍ iɣewwaṛen n beṭṭu n tezmilt, yessefk ad teqqneḍ.;You appear to be offline - to view and make any changes to the note sharing settings you will have to be online.;;;;;;;;;;;;;;;;;;;
Tzemreḍ ad tesbaduḍ teɣzi s wayla 'height'. Dagi yettusbadu ɣer 150. S lexṣas yettusbadu ɣer 200.;You can manually set the height of the text view with the 'height' property. This one is set to 150. Default is 200.;;;;;;;;;;;;;;;;;;;
Ulac ɣur-k deqs n uḍiq ɣef yibenk inek akken ad ternuḍ tizmilin. Akken ad tesserḥed amḍiq, tzemreḍ ad tekkseḍ isnasen, tiwlafin neɣ isefka nniḍen.;You don't have enough space on your device to create new notes. You can make space by deleting apps, photos, or other data.;;;;;;;;;;;;;;;;;;;
"Igburen imaynuten ad ttwakelsen ɣef yibenk inek, acukan ur ttumtawin ara akked umeẓlu Evernote arama tettuwennez talast inek n waggur ɣer %s.";Any new content will be saved locally to your device, but won't sync to the Evernote service until your monthly limit resets at %s.;;;;;;;;;;;;;;;;;;;
